id,name,type1,type2,hp,attack,defense,sp_attack,sp_defense,speed,height,weight,abilities,sprite_png,sprite_svg
869,alcremie,fairy,,65,60,75,110,121,64,3,5,"sweet-veil,aroma-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/869.svg
870,falinks,fighting,,65,100,100,70,60,75,30,620,"battle-armor,defiant",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/870.svg
871,pincurchin,electric,,48,101,95,91,85,15,3,10,"lightning-rod,electric-surge",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/871.svg
872,snom,ice,bug,30,25,35,45,30,20,3,38,"shield-dust,ice-scales",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/872.svg
873,frosmoth,ice,bug,70,65,60,125,90,65,13,420,"shield-dust,ice-scales",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/873.svg
874,stonjourner,rock,,100,125,135,20,20,70,25,5200,power-spot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/874.svg
875,eiscue-ice,ice,,75,80,110,65,90,50,14,890,ice-face,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/875.svg
876,indeedee-male,psychic,normal,60,65,55,105,95,95,9,280,"inner-focus,synchronize,psychic-surge",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/876.svg
877,morpeko-full-belly,electric,dark,58,95,58,70,58,97,3,30,hunger-switch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/877.svg
878,cufant,steel,,72,80,49,40,49,40,12,1000,"sheer-force,heavy-metal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/878.svg
879,copperajah,steel,,122,130,69,80,69,30,30,6500,"sheer-force,heavy-metal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/879.svg
880,dracozolt,electric,dragon,90,100,90,80,70,75,18,1900,"volt-absorb,hustle,sand-rush",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/880.svg
881,arctozolt,electric,ice,90,100,90,90,80,55,23,1500,"volt-absorb,static,slush-rush",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/881.svg
882,dracovish,water,dragon,90,90,100,70,80,75,23,2150,"water-absorb,strong-jaw,sand-rush",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/882.svg
883,arctovish,water,ice,90,90,100,80,90,55,20,1750,"water-absorb,ice-body,slush-rush",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/883.svg
884,duraludon,steel,dragon,70,95,115,120,50,85,18,400,"light-metal,heavy-metal,stalwart",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/884.svg
885,dreepy,dragon,ghost,28,60,30,40,30,82,5,20,"clear-body,infiltrator,cursed-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/885.svg
886,drakloak,dragon,ghost,68,80,50,60,50,102,14,110,"clear-body,infiltrator,cursed-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/886.svg
887,dragapult,dragon,ghost,88,120,75,100,75,142,30,500,"clear-body,infiltrator,cursed-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/887.svg
888,zacian,fairy,,92,120,115,80,115,138,28,1100,intrepid-sword,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/888.svg
889,zamazenta,fighting,,92,120,115,80,115,138,29,2100,dauntless-shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/889.svg
890,eternatus,poison,dragon,140,85,95,145,95,130,200,9500,pressure,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/890.svg
891,kubfu,fighting,,60,90,60,53,50,72,6,120,inner-focus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/891.svg
892,urshifu-single-strike,fighting,dark,100,130,100,63,60,97,19,1050,unseen-fist,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/892.svg
893,zarude,dark,grass,105,120,105,70,95,105,18,700,leaf-guard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/893.svg
894,regieleki,electric,,80,100,50,100,50,200,12,1450,transistor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/894.svg
895,regidrago,dragon,,200,100,50,100,50,80,21,2000,dragons-maw,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/895.svg
896,glastrier,ice,,100,145,130,65,110,30,22,8000,chilling-neigh,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/896.svg
897,spectrier,ghost,,100,65,60,145,80,130,20,445,grim-neigh,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/897.svg
898,calyrex,psychic,grass,100,80,80,80,80,80,11,77,unnerve,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/898.svg
899,wyrdeer,normal,psychic,103,105,72,105,75,65,18,951,"intimidate,frisk,sap-sipper",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/899.svg
900,kleavor,bug,rock,70,135,95,45,70,85,18,890,"swarm,sheer-force,sharpness",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/900.svg
901,ursaluna,ground,normal,130,140,105,45,80,50,24,2900,"guts,bulletproof,unnerve",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/901.svg
902,basculegion-male,water,ghost,120,112,65,80,75,78,30,1100,"swift-swim,adaptability,mold-breaker",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/902.svg
903,sneasler,fighting,poison,80,130,60,40,80,120,13,430,"pressure,unburden,poison-touch",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/903.svg
904,overqwil,dark,poison,85,115,95,65,65,85,25,605,"poison-point,swift-swim,intimidate",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/904.svg
905,enamorus-incarnate,fairy,flying,74,115,70,135,80,106,16,480,"cute-charm,contrary",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/905.svg
906,sprigatito,grass,,40,61,54,45,45,65,4,41,"overgrow,protean",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/906.svg
907,floragato,grass,,61,80,63,60,63,83,9,122,"overgrow,protean",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/907.svg
908,meowscarada,grass,dark,76,110,70,81,70,123,15,312,"overgrow,protean",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/908.svg
909,fuecoco,fire,,67,45,59,63,40,36,4,98,"blaze,unaware",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/909.svg
910,crocalor,fire,,81,55,78,90,58,49,10,307,"blaze,unaware",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/910.svg
911,skeledirge,fire,ghost,104,75,100,110,75,66,16,3265,"blaze,unaware",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/911.svg
912,quaxly,water,,55,65,45,50,45,50,5,61,"torrent,moxie",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/912.svg
913,quaxwell,water,,70,85,65,65,60,65,12,215,"torrent,moxie",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/913.svg
914,quaquaval,water,fighting,85,120,80,85,75,85,18,619,"torrent,moxie",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/914.svg
915,lechonk,normal,,54,45,40,35,45,35,5,102,"aroma-veil,gluttony,thick-fat",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/915.svg
916,oinkologne-male,normal,,110,100,75,59,80,65,10,1200,"lingering-aroma,gluttony,thick-fat",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/916.svg
917,tarountula,bug,,35,41,45,29,40,20,3,40,"insomnia,stakeout",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/917.svg
918,spidops,bug,,60,79,92,52,86,35,10,165,"insomnia,stakeout",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/918.svg
919,nymble,bug,,33,46,40,21,25,45,2,10,"swarm,tinted-lens",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/919.svg
920,lokix,bug,dark,71,102,78,52,55,92,10,175,"swarm,tinted-lens",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/920.svg
921,pawmi,electric,,45,50,20,40,25,60,3,25,"static,natural-cure,iron-fist",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/921.svg
922,pawmo,electric,fighting,60,75,40,50,40,85,4,65,"volt-absorb,natural-cure,iron-fist",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/922.svg
923,pawmot,electric,fighting,70,115,70,70,60,105,9,410,"volt-absorb,natural-cure,iron-fist",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/923.svg
924,tandemaus,normal,,50,50,45,40,45,75,3,18,"run-away,pickup,own-tempo",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/924.svg
925,maushold-family-of-four,normal,,74,75,70,65,75,111,3,23,"friend-guard,cheek-pouch,technician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/925.svg
926,fidough,fairy,,37,55,70,30,55,65,3,109,"own-tempo,klutz",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/926.svg
927,dachsbun,fairy,,57,80,115,50,80,95,5,149,"well-baked-body,aroma-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/927.svg
928,smoliv,grass,normal,41,35,45,58,51,30,3,65,"early-bird,harvest",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/928.svg
929,dolliv,grass,normal,52,53,60,78,78,33,6,119,"early-bird,harvest",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/929.svg
930,arboliva,grass,normal,78,69,90,125,109,39,14,482,"seed-sower,harvest",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/930.svg
931,squawkabilly-green-plumage,normal,flying,82,96,51,45,51,92,6,24,"intimidate,hustle,guts",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/931.svg
932,nacli,rock,,55,55,75,35,35,25,4,160,"purifying-salt,sturdy,clear-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/932.svg
933,naclstack,rock,,60,60,100,35,65,35,6,1050,"purifying-salt,sturdy,clear-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/933.svg
934,garganacl,rock,,100,100,130,45,90,35,23,2400,"purifying-salt,sturdy,clear-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/934.svg
935,charcadet,fire,,40,50,40,50,40,35,6,105,"flash-fire,flame-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/935.svg
936,armarouge,fire,psychic,85,60,100,125,80,75,15,850,"flash-fire,weak-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/936.svg
937,ceruledge,fire,ghost,75,125,80,60,100,85,16,620,"flash-fire,weak-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/937.svg
938,tadbulb,electric,,61,31,41,59,35,45,3,4,"own-tempo,static,damp",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/938.svg
