id,name,name_norm,type1,type2,hp,attack,defense,sp_attack,sp_defense,speed,base_total,height,weight,abilities,sprite_png,sprite_svg,generation,legendary,weak_to,resist_to,immune_to
825,dottler,dottler,bug,psychic,50,35,80,50,90,30,335,4,195,"swarm,compound-eyes,telepathy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/825.svg,,,"bug, dark, fire, flying, ghost, rock","fighting, grass, ground, psychic",
826,orbeetle,orbeetle,bug,psychic,60,45,110,80,120,90,505,4,408,"swarm,frisk,telepathy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/826.svg,,,"bug, dark, fire, flying, ghost, rock","fighting, grass, ground, psychic",
827,nickit,nickit,dark,nan,40,28,28,47,52,50,245,6,89,"run-away,unburden,stakeout",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/827.svg,,,"bug, fairy, fighting","dark, ghost",psychic
828,thievul,thievul,dark,nan,70,58,58,87,92,90,455,12,199,"run-away,unburden,stakeout",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/828.svg,,,"bug, fairy, fighting","dark, ghost",psychic
829,gossifleur,gossifleur,grass,nan,40,40,60,40,60,10,250,4,22,"cotton-down,regenerator,effect-spore",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/829.svg,,,"bug, fire, flying, ice, poison","electric, grass, ground, water",
830,eldegoss,eldegoss,grass,nan,60,50,90,80,120,60,460,5,25,"cotton-down,regenerator,effect-spore",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/830.svg,,,"bug, fire, flying, ice, poison","electric, grass, ground, water",
831,wooloo,wooloo,normal,nan,42,40,55,40,45,48,270,6,60,"fluffy,run-away,bulletproof",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/831.svg,,,fighting,,ghost
832,dubwool,dubwool,normal,nan,72,80,100,60,90,88,490,13,430,"fluffy,steadfast,bulletproof",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/832.svg,,,fighting,,ghost
833,chewtle,chewtle,water,nan,50,64,50,38,38,44,284,3,85,"strong-jaw,shell-armor,swift-swim",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/833.svg,,,"electric, grass","fire, ice, steel, water",
834,drednaw,drednaw,water,rock,90,115,90,48,68,74,485,10,1155,"strong-jaw,shell-armor,swift-swim",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/834.svg,,,"electric, fighting, grass, ground","fire, flying, ice, normal, poison",
835,yamper,yamper,electric,nan,59,45,50,40,50,26,270,3,135,"ball-fetch,rattled",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/835.svg,,,ground,"electric, flying, steel",
836,boltund,boltund,electric,nan,69,90,60,90,60,121,490,10,340,"strong-jaw,competitive",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/836.svg,,,ground,"electric, flying, steel",
837,rolycoly,rolycoly,rock,nan,30,40,50,40,50,30,240,3,120,"steam-engine,heatproof,flash-fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/837.svg,,,"fighting, grass, ground, steel, water","fire, flying, normal, poison",
838,carkol,carkol,rock,fire,80,60,90,60,70,50,410,11,780,"steam-engine,flame-body,flash-fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/838.svg,,,"fighting, ground, rock, water","bug, fairy, fire, flying, ice, normal, poison",
839,coalossal,coalossal,rock,fire,110,80,120,80,90,30,510,28,3105,"steam-engine,flame-body,flash-fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/839.svg,,,"fighting, ground, rock, water","bug, fairy, fire, flying, ice, normal, poison",
840,applin,applin,grass,dragon,40,40,80,40,40,20,260,2,5,"ripen,gluttony,bulletproof",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/840.svg,,,"bug, dragon, fairy, flying, ice, poison","electric, grass, ground, water",
841,flapple,flapple,grass,dragon,70,110,80,95,60,70,485,3,10,"ripen,gluttony,hustle",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/841.svg,,,"bug, dragon, fairy, flying, ice, poison","electric, grass, ground, water",
842,appletun,appletun,grass,dragon,110,85,80,100,80,30,485,4,130,"ripen,gluttony,thick-fat",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/842.svg,,,"bug, dragon, fairy, flying, ice, poison","electric, grass, ground, water",
843,silicobra,silicobra,ground,nan,52,57,75,35,50,46,315,22,76,"sand-spit,shed-skin,sand-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/843.svg,,,"grass, ice, water","poison, rock",electric
844,sandaconda,sandaconda,ground,nan,72,107,125,65,70,71,510,38,655,"sand-spit,shed-skin,sand-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/844.svg,,,"grass, ice, water","poison, rock",electric
845,cramorant,cramorant,flying,water,70,85,55,85,95,85,475,8,180,gulp-missile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/845.svg,,,"electric, rock","bug, fighting, fire, steel, water",ground
846,arrokuda,arrokuda,water,nan,41,63,40,40,30,66,280,5,10,"swift-swim,propeller-tail",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/846.svg,,,"electric, grass","fire, ice, steel, water",
847,barraskewda,barraskewda,water,nan,61,123,60,60,50,136,490,13,300,"swift-swim,propeller-tail",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/847.svg,,,"electric, grass","fire, ice, steel, water",
848,toxel,toxel,electric,poison,40,38,35,54,35,40,242,4,110,"rattled,static,klutz",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/848.svg,,,"ground, psychic","bug, electric, fairy, fighting, flying, grass, poison, steel",
849,toxtricity-amped,toxtricity amped,electric,poison,75,98,70,114,70,75,502,16,400,"punk-rock,plus,technician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/849.svg,,,"ground, psychic","bug, electric, fairy, fighting, flying, grass, poison, steel",
850,sizzlipede,sizzlipede,fire,bug,50,65,45,50,50,45,305,7,10,"flash-fire,white-smoke,flame-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/850.svg,,,"flying, rock, water","bug, fairy, fighting, grass, ice, steel",
851,centiskorch,centiskorch,fire,bug,100,115,65,90,90,65,525,30,1200,"flash-fire,white-smoke,flame-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/851.svg,,,"flying, rock, water","bug, fairy, fighting, grass, ice, steel",
852,clobbopus,clobbopus,fighting,nan,50,68,60,50,50,32,310,6,40,"limber,technician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/852.svg,,,"fairy, flying, psychic","bug, dark, rock",
853,grapploct,grapploct,fighting,nan,80,118,90,70,80,42,480,16,390,"limber,technician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/853.svg,,,"fairy, flying, psychic","bug, dark, rock",
854,sinistea,sinistea,ghost,nan,40,45,45,74,54,50,308,1,2,"weak-armor,cursed-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/854.svg,,,"dark, ghost","bug, poison","fighting, normal"
855,polteageist,polteageist,ghost,nan,60,65,65,134,114,70,508,2,4,"weak-armor,cursed-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/855.svg,,,"dark, ghost","bug, poison","fighting, normal"
856,hatenna,hatenna,psychic,nan,42,30,45,56,53,39,265,4,34,"healer,anticipation,magic-bounce",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/856.svg,,,"bug, dark, ghost","fighting, psychic",
857,hattrem,hattrem,psychic,nan,57,40,65,86,73,49,370,6,48,"healer,anticipation,magic-bounce",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/857.svg,,,"bug, dark, ghost","fighting, psychic",
858,hatterene,hatterene,psychic,fairy,57,90,95,136,103,29,510,21,51,"healer,anticipation,magic-bounce",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/858.svg,,,"ghost, poison, steel","fighting, psychic",dragon
859,impidimp,impidimp,dark,fairy,45,45,30,55,40,50,265,4,55,"prankster,frisk,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/859.svg,,,"fairy, poison, steel","dark, ghost","dragon, psychic"
860,morgrem,morgrem,dark,fairy,65,60,45,75,55,70,370,8,125,"prankster,frisk,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/860.svg,,,"fairy, poison, steel","dark, ghost","dragon, psychic"
861,grimmsnarl,grimmsnarl,dark,fairy,95,120,65,95,75,60,510,15,610,"prankster,frisk,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/861.svg,,,"fairy, poison, steel","dark, ghost","dragon, psychic"
862,obstagoon,obstagoon,dark,normal,93,90,101,60,81,95,520,16,460,"reckless,guts,defiant",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/862.svg,,,"bug, fairy, fighting",dark,"ghost, psychic"
863,perrserker,perrserker,steel,nan,70,110,100,50,60,50,440,8,280,"battle-armor,tough-claws,steely-spirit",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/863.svg,,,"fighting, fire, ground","bug, dragon, fairy, flying, grass, ice, normal, psychic, rock, steel",poison
864,cursola,cursola,ghost,nan,60,95,50,145,130,30,510,10,4,"weak-armor,perish-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/864.svg,,,"dark, ghost","bug, poison","fighting, normal"
865,sirfetchd,sirfetchd,fighting,nan,62,135,95,68,82,65,507,8,1170,"steadfast,scrappy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/865.svg,,,"fairy, flying, psychic","bug, dark, rock",
866,mr-rime,mr rime,ice,psychic,80,85,75,110,100,70,520,15,582,"tangled-feet,screen-cleaner,ice-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/866.svg,,,"bug, dark, fire, ghost, rock, steel","ice, psychic",
867,runerigus,runerigus,ground,ghost,58,95,145,50,105,30,483,16,666,wandering-spirit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/867.svg,,,"dark, ghost, grass, ice, water","bug, poison, rock","electric, fighting, normal"
868,milcery,milcery,fairy,nan,45,40,40,50,61,34,270,2,3,"sweet-veil,aroma-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/868.svg,,,"poison, steel","bug, dark, fighting",dragon
869,alcremie,alcremie,fairy,nan,65,60,75,110,121,64,495,3,5,"sweet-veil,aroma-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/869.svg,,,"poison, steel","bug, dark, fighting",dragon
870,falinks,falinks,fighting,nan,65,100,100,70,60,75,470,30,620,"battle-armor,defiant",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/870.svg,,,"fairy, flying, psychic","bug, dark, rock",
871,pincurchin,pincurchin,electric,nan,48,101,95,91,85,15,435,3,10,"lightning-rod,electric-surge",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/871.svg,,,ground,"electric, flying, steel",
872,snom,snom,ice,bug,30,25,35,45,30,20,185,3,38,"shield-dust,ice-scales",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/872.svg,,,"fire, flying, rock, steel","grass, ground, ice",
873,frosmoth,frosmoth,ice,bug,70,65,60,125,90,65,475,13,420,"shield-dust,ice-scales",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/873.svg,,,"fire, flying, rock, steel","grass, ground, ice",
874,stonjourner,stonjourner,rock,nan,100,125,135,20,20,70,470,25,5200,power-spot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/874.svg,,,"fighting, grass, ground, steel, water","fire, flying, normal, poison",
875,eiscue-ice,eiscue ice,ice,nan,75,80,110,65,90,50,470,14,890,ice-face,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/875.svg,,,"fighting, fire, rock, steel",ice,
876,indeedee-male,indeedee male,psychic,normal,60,65,55,105,95,95,475,9,280,"inner-focus,synchronize,psychic-surge",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/876.svg,,,"bug, dark",psychic,ghost
877,morpeko-full-belly,morpeko full belly,electric,dark,58,95,58,70,58,97,436,3,30,hunger-switch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/877.svg,,,"bug, fairy, fighting, ground","dark, electric, flying, ghost, steel",psychic
